wo_id,wo_description,collection,primary_code,primary_code_description,secondary_code,secondary_code_description,equipment_id,equipment_name,preventive,work_priority,actual_finish,duration,actual_labor_hours
WO158583,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04014,Chiller 14,FALSE,1,5/30/13 15:30,3:00,1:00
WO145993,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04012,Chiller 12,FALSE,1,1/23/13 15:30,3:00,1:00
WO276953,Head Operations and more specific Remove Heads related to condenser,condenser,M020,Head Operations,M020a,Remove Heads,CWC04009,Chiller 9,FALSE,1,10/6/16 19:30,3:00,1:00
WO400142,Lubrication and more specific Lubrication of Bearings related to compressor,compressor,MT003,Lubrication,MT003a,Lubrication of Bearings,CWC04009,Chiller 9,FALSE,2,10/20/21 15:32,3:00,1:00
WO93574,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04012,Chiller 12,FALSE,1,12/5/11 15:30,3:00,1:00
WO267483,Lubrication and more specific Lubrication of Bearings related to entire chiller system,entire chiller system,MT003,Lubrication,MT003a,Lubrication of Bearings,CWC04704,Chiller 4,FALSE,1,6/10/16 19:30,3:00,1:00
WO392843,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04014,Chiller 14,FALSE,1,7/1/21 18:30,3:00,1:00
WO93643,Condenser Tube Leak and more specific Major Leak related to evaporator,evaporator,L002,Condenser Tube Leak,L002b,Major Leak,CWC04012,Chiller 12,FALSE,1,12/19/11 3:30,3:00,1:00
WO54104,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04703,Chiller 3,FALSE,1,3/2/11 15:30,3:00,1:00
WO385053,Cleaning and more specific Internal Cleaning related to compressor,compressor,MT002,Cleaning,MT002b,Internal Cleaning,CWC04006,Chiller 6,FALSE,1,3/12/21 16:00,3:00,1:00
WO395423,Cleaning and more specific Internal Cleaning related to entire chiller system,entire chiller system,MT002,Cleaning,MT002b,Internal Cleaning,CWC04012,Chiller 12,FALSE,2,8/26/21 18:49,3:00,1:00
WO100094,Head Operations and more specific Reinstall Heads related to condenser,condenser,M020,Head Operations,M020b,Reinstall Heads,CWC04014,Chiller 14,FALSE,1,1/25/12 15:30,3:00,1:00
WO377533,Calibration and more specific Sensor Calibration related to refrigerant circuit|control system,refrigerant circuit|control system,MT011,Calibration,MT011a,Sensor Calibration,CWC04012,Chiller 12,FALSE,2,11/18/20 20:30,3:00,1:00
WO77354,Cleaning and more specific Internal Cleaning related to entire chiller system,entire chiller system,MT002,Cleaning,MT002b,Internal Cleaning,CWC04010,Chiller 10,FALSE,1,8/16/11 0:00,3:00,1:00
WO153534,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04012,Chiller 12,FALSE,1,4/27/13 3:30,3:00,1:00
WO59394,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04013,Chiller 13,FALSE,1,4/15/11 15:30,3:00,1:00
WO219944,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04703,Chiller 3,FALSE,1,10/31/14 15:30,3:00,1:00
WO47664,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04012,Chiller 12,FALSE,1,12/8/10 15:30,3:00,1:00
WO386643,Refrigerant Leak and more specific Large Leak related to refrigerant circuit,refrigerant circuit,L001,Refrigerant Leak,L001b,Large Leak,CWC04006,Chiller 6,FALSE,1,4/3/21 19:30,3:00,1:00
WO58454,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04014,Chiller 14,FALSE,1,4/4/11 15:30,3:00,1:00
WO49524,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04012,Chiller 12,FALSE,1,1/17/11 15:30,3:00,1:00
WO169434,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04702,Chiller 2,FALSE,1,8/6/13 15:30,3:00,1:00
WO282024,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04006,Chiller 6,FALSE,1,1/5/17 20:30,3:00,1:00
WO282574,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04012,Chiller 12,FALSE,1,1/24/17 20:30,3:00,1:00
WO232204,Cleaning and more specific Internal Cleaning related to condenser|evaporator,condenser|evaporator,MT002,Cleaning,MT002b,Internal Cleaning,CWC04010,Chiller 10,FALSE,1,3/27/15 13:30,3:00,1:00
WO293224,Leak Detection and more specific Visual Inspection related to refrigerant circuit,refrigerant circuit,MT008,Leak Detection,MT008a,Visual Inspection,CWC04014,Chiller 14,FALSE,1,6/28/17 19:30,3:00,1:00
WO399764,Routine Maintenance and more specific Unscheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001b,Unscheduled Maintenance,CWC04703,Chiller 3,FALSE,2,10/14/21 16:00,3:00,1:00
WO398124,Cleaning and more specific Internal Cleaning related to condenser,condenser,MT002,Cleaning,MT002b,Internal Cleaning,CWC04012,Chiller 12,FALSE,2,9/16/21 19:06,3:00,1:00
WO276964,Condenser Plugged and more specific Complete Plugging related to condenser,condenser,M013,Condenser Plugged,M013b,Complete Plugging,CWC04009,Chiller 9,FALSE,1,10/12/16 19:30,3:00,1:00
WO316044,Refrigerant Transfer and more specific Transfer to Another Unit related to refrigerant circuit,refrigerant circuit,MT009,Refrigerant Transfer,MT009b,Transfer to Another Unit,CWC04013,Chiller 13,FALSE,1,5/13/18 19:30,3:00,1:00
WO24704,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04012,Chiller 12,TRUE,5,10/25/10 19:53,3:00,1:00
WO34535,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04014,Chiller 14,TRUE,5,11/19/10 15:30,3:00,1:00
WO23466,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04702,Chiller 2,TRUE,5,10/25/10 20:38,3:00,1:00
WO29652,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04702,Chiller 2,TRUE,5,10/25/10 20:38,3:00,1:00
WO23470,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04703,Chiller 3,TRUE,5,10/25/10 20:38,3:00,1:00
WO54466,Oil Analysis and more specific Routine Oil Analysis related to compressor,compressor,MT010,Oil Analysis,MT010b,Routine Oil Analysis,CWC04012,Chiller 12,TRUE,5,3/25/11 7:15,3:00,1:00
WO28877,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04007,Chiller 7,TRUE,5,10/25/10 20:38,3:00,1:00
WO23146,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04010,Chiller 10,TRUE,5,10/25/10 20:38,3:00,1:00
WO16132,Vibration Analysis and more specific Routine Vibration Analysis related to compressor,compressor,MT013,Vibration Analysis,MT013b,Routine Vibration Analysis,CWC04013,Chiller 13,TRUE,5,6/22/10 14:12,3:00,1:00
WO103617,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,3/30/12 9:00,3:00,1:00
WO39028,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,11/30/10 15:30,3:00,1:00
WO162682,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,7/19/13 15:30,3:00,1:00
WO181692,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,12/27/13 15:30,3:00,1:00
WO158223,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,6/13/13 15:30,3:00,1:00
WO107294,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,4/19/12 15:30,3:00,1:00
WO114324,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,6/22/12 15:30,3:00,1:00
WO38439,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,11/23/10 15:30,3:00,1:00
WO155339,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,5/23/13 8:00,3:00,1:00
WO146969,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,3/20/13 9:30,3:00,1:00
WO99750,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,2/23/12 15:30,3:00,1:00
WO111301,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,5/21/12 15:30,3:00,1:00
WO150541,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,4/22/13 9:00,3:00,1:00
WO42672,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,12/27/10 15:30,3:00,1:00
WO140165,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,2/18/13 8:30,3:00,1:00
WO62775,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,5/16/11 15:30,3:00,1:00
WO35436,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,11/8/10 16:30,3:00,1:00
WO166792,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,9/9/13 9:03,3:00,1:00
WO75326,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,8/16/11 15:30,3:00,1:00
WO54496,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,3/30/11 15:30,3:00,1:00
WO121729,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,8/24/12 15:30,3:00,1:00
WO71174,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,7/18/11 15:30,3:00,1:00
WO29650,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,10/25/10 19:53,3:00,1:00
WO190855,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,2/18/14 15:30,3:00,1:00
WO58504,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,5/4/11 15:30,3:00,1:00
WO41916,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,12/20/10 7:15,3:00,1:00
WO44670,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,1/10/11 15:30,3:00,1:00
WO37276,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,11/18/10 15:30,3:00,1:00
WO128717,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,10/25/12 15:30,3:00,1:00
WO178498,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,11/18/13 15:30,3:00,1:00
WO143711,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,3/6/13 9:00,3:00,1:00
WO83058,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,10/19/11 15:30,3:00,1:00
WO116928,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,7/20/12 9:30,3:00,1:00
WO49892,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,2/16/11 15:30,3:00,1:00
WO29648,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,10/25/10 19:53,3:00,1:00
WO30468,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,10/25/10 19:53,3:00,1:00
WO40103,Routine Maintenance and more specific Scheduled Maintenance related to entire chiller system,entire chiller system,MT001,Routine Maintenance,MT001a,Scheduled Maintenance,CWC04012,Chiller 12,TRUE,5,12/10/10 15:30,3:00,1:00
